customerID,SeniorCitizen,tenure,Contract,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
5380-XPJNZ,-0.44047699244535515,0.22541508819069803,0.3684695991167237,-1.4899695000231044,-0.7117487469392892,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
8263-QMNTJ,-0.44047699244535515,1.6111925118928425,1.5672763903115878,1.686058867109104,2.70853777960595,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
8178-EYZUO,-0.44047699244535515,0.5514803643559085,-0.8303371920781404,0.9593968794458712,0.8231440694935929,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
3230-JCNZS,-0.44047699244535515,1.5704343523721913,1.5672763903115878,1.1356581396113234,2.1064965355374063,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
0277-ORXQS,-0.44047699244535515,1.3666435547689346,1.5672763903115878,-0.4756358330332367,0.4742546234295979,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
5130-IEKQT,2.2699427831539776,-0.304440985577769,-0.8303371920781404,1.3667931883188507,0.1611039950294818,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
3230-WYKIR,-0.44047699244535515,-0.5897481022223282,0.3684695991167237,0.5702918334202497,-0.3818434782631484,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
7996-BPXHY,-0.44047699244535515,-0.7935388998255847,1.5672763903115878,-1.3253481343968798,-0.8643727032876892,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
3227-WLKLI,-0.44047699244535515,1.3258853952482834,1.5672763903115878,0.8878946701334705,1.621870221150254,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
0407-BDJKB,-0.44047699244535515,1.122094597645027,-0.8303371920781404,1.0275734046042064,1.5242783046017616,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
2266-FUBDZ,-0.44047699244535515,-0.7120225807842822,1.5672763903115878,-1.51324928910156,-0.8880587757727678,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
8237-ULIXL,-0.44047699244535515,1.6111925118928425,1.5672763903115878,-1.3303366606279774,-0.18476122742737833,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
9600-UDOPK,-0.44047699244535515,-0.10065018797451245,-0.8303371920781404,0.9710367739850989,0.2543472104786633,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
8216-AZUUZ,-0.44047699244535515,0.38844772627330326,1.5672763903115878,1.1822177177682356,0.8888602277303856,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
9153-BTBVV,-0.44047699244535515,1.5704343523721913,1.5672763903115878,-1.3253481343968798,-0.23723261074241253,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
4074-SJFFA,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-0.3359570985625008,-0.9869972444383056,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
3269-ATYWD,2.2699427831539776,0.26617324771134937,-0.8303371920781404,1.0242477204501415,0.6484234136507254,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
5186-PEIZU,-0.44047699244535515,0.1031406096287441,-0.8303371920781404,-1.5165749732556253,-0.7384811176563723,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
1074-AMIOH,-0.44047699244535515,0.8367874810004677,-0.8303371920781404,1.443283923862349,1.6091331626004963,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
4910-GMJOT,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,0.9893280368324571,-0.9694037684172362,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
0354-WYROK,2.2699427831539776,-0.059892028453861136,-0.8303371920781404,1.1323324554572585,0.2741481489866928,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
4361-FEBGN,-0.44047699244535515,0.6329966833972112,1.5672763903115878,-1.4866438158690392,-0.57720390835909,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
7748-UMTRK,2.2699427831539776,-0.10065018797451245,-0.8303371920781404,1.2121488751548215,0.3020504748218645,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0380-ZCSBI,-0.44047699244535515,-0.9158133783875386,-0.8303371920781404,-1.4916323421001367,-0.9234443994387334,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
7145-FEJWU,-0.44047699244535515,-0.834297059346236,-0.8303371920781404,1.345176241317427,-0.44797905437246377,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
6463-MVYRY,2.2699427831539776,0.9998201190830729,1.5672763903115878,0.1662212087013351,0.7561255083894936,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False
3969-JQABI,-0.44047699244535515,1.0405782786037243,-0.8303371920781404,0.013239737614338875,0.6627939944408335,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
9624-EGDEQ,-0.44047699244535515,0.1846569286700467,1.5672763903115878,-1.4982837104082671,-0.6521031105416357,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
1051-EQPZR,-0.44047699244535515,0.4699640453146059,-0.8303371920781404,-1.5049350787163973,-0.6666944375804399,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
5849-ASHZJ,-0.44047699244535515,-0.2229246665364664,0.3684695991167237,-1.4899695000231044,-0.7670677568625016,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
5780-INQIK,-0.44047699244535515,-0.9973296974288413,-0.8303371920781404,-0.5138812008049858,-0.8309296466102484,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
7576-OYWBN,2.2699427831539776,-1.201120495032098,-0.8303371920781404,0.3724136262533738,-0.9088309977750594,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
4526-ZJJTM,2.2699427831539776,-0.304440985577769,-0.8303371920781404,0.7831356192804189,-0.043792673010125974,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False
8384-FZBJK,-0.44047699244535515,0.9998201190830729,-0.8303371920781404,1.1888690860763655,1.4663544889439368,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
3750-RNQKR,-0.44047699244535515,-0.834297059346236,-0.8303371920781404,-1.509923604947495,-0.9024514311877456,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
0962-CQPWQ,-0.44047699244535515,1.2036109166863296,1.5672763903115878,-1.4816552896379414,-0.4389284581759286,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
3096-YXENJ,-0.44047699244535515,1.3258853952482834,1.5672763903115878,1.4233298189379582,2.1158561764821164,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
1265-BCFEO,-0.44047699244535515,1.5704343523721913,1.5672763903115878,0.5187437290322402,1.4886719346871002,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
